,Topik 1,Topik 2,Topik 3,Total Proporsi Kata
hijaiyah,0.9768407663646497,0.008235377682270593,0.014923855953079638,0.9999999999999999
hijau,0.27961499755118535,0.67331715725486,0.04706784519395477,1.0
hikam,0.18718775343162083,0.6241690119568187,0.18864323461156032,0.9999999999999999
hilang,0.12878592499411157,0.7107259223840701,0.16048815262181834,1.0
hilangnya,0.06274103996202025,0.5578857024544247,0.37937325758355506,1.0
himpunan,0.5801458293576787,0.32241140868254653,0.09744276195977478,0.9999999999999999
hindu,0.13245456759787447,0.0731014804180755,0.79444395198405,1.0
hipertensi,0.8960768972458334,0.0459060571031558,0.05801704565101072,0.9999999999999999
hipotesi,0.8742406251152278,0.04546851747418568,0.08029085741058649,1.0
hirarchi,0.788440651012753,0.07787520222562545,0.13368414676162155,1.0
hirarci,0.13191283082191885,0.07681770735865517,0.791269461819426,1.0
hirarki,0.04669398363589737,0.6686208214717712,0.2846851948923315,1.0
hirearchi,0.18718775270843377,0.624169013409437,0.1886432338821293,1.0
histogram,0.0056038501951586545,0.0031068771493984715,0.9912892726554429,1.0
histori,0.0367018796447413,0.9265870201308387,0.03671110022441988,0.9999999999999999
hitam,0.04641848713085423,0.024580761621693613,0.9290007512474522,1.0
hitung,0.43377700531519753,0.2802814770986621,0.2859415175861403,0.9999999999999999
hitungan,0.7884002860616196,0.07347393788838091,0.1381257760499994,1.0
hivaid,0.7885999346968646,0.07362902227486959,0.13777104302826582,1.0
hivpositif,0.7932816516329811,0.07347670916321343,0.13324163920380558,1.0000000000000002
hj,0.1315763636211829,0.07348591458996617,0.7949377217888509,1.0
hjunyil,0.07911199822713197,0.0440597757991535,0.8768282259737145,0.9999999999999999
hl,0.13153748812902952,0.07310095951756988,0.7953615523534006,1.0
hmd,0.13153748887942182,0.07310095975851236,0.7953615513620658,1.0
hmf,0.1315374885963637,0.07310095966813439,0.7953615517355019,1.0
hmfhj,0.9118649920784893,0.02933557766724209,0.05879943025426868,1.0
hmfhjunyil,0.05657125975725511,0.03167064958380515,0.9117580906589398,1.0
hmvc,0.03294823700465088,0.9338473364806716,0.03320442651467742,1.0
ho,0.1966454325556022,0.6155758360610147,0.1877787313833831,1.0
hoax,0.8755509450819767,0.0442346172296297,0.0802144376883935,1.0
hobi,0.07918662116627329,0.04396256226990683,0.8768508165638198,0.9999999999999999
hog,0.871147117630711,0.04423311311055217,0.08461976925873689,1.0
holder,0.08211106214257584,0.04844913771823044,0.8694398001391938,1.0
holikultura,0.18718775198529447,0.6241690148666399,0.1886432331480657,1.0
home,0.7932816520641959,0.07347670905902982,0.13324163887677432,1.0
homogen,0.3473922450033209,0.21224802187062877,0.44035973312605037,1.0
homomorph,0.44649484891813646,0.0732797997750848,0.4802253513067786,0.9999999999999998
horizont,0.0791059573461968,0.043962534670424595,0.8769315079833786,1.0
hortikultura,0.19381156702134827,0.6181506651530293,0.1880377678256225,1.0
hospit,0.18718775229636148,0.6241690142408907,0.18864323346274783,0.9999999999999999
host,0.6296234553219747,0.34990819371059956,0.02046835096742563,0.9999999999999999
hotmix,0.07911422898048899,0.04409568127101556,0.8767900897484955,1.0
hotspot,0.12313842666834782,0.7527656819858032,0.12409589134584895,1.0
hough,0.026462331483933964,0.014688326575500454,0.9588493419405656,1.0
how,0.030528531935326262,0.0169459633896309,0.9525255046750428,1.0
howard,0.193752954824978,0.6182039183201665,0.18804312685485547,1.0
hp,0.1966454325556022,0.6155758360610147,0.1877787313833831,1.0
hrd,0.029138005125086127,0.8641878750439147,0.10667411983099923,1.0
hrm,0.0791059572176565,0.04396253462985639,0.8769315081524871,1.0
hsv,0.02207470908253446,0.010495412947343451,0.967429877970122,1.0
ht,0.18435291670634638,0.5960974618712054,0.2195496214224481,0.9999999999999998
html,0.02067081259273921,0.9601111216238045,0.0192180657834563,1.0
http,0.09174603303749951,0.8157945612747539,0.09245940568774662,1.0
httpswwwkagglecomasaumyahealthcaredatasetstrokedata,0.7904544597213067,0.07604547394786944,0.13350006633082387,1.0
hubungan,0.21059801313157447,0.7748529598903693,0.014549026978056294,1.0
hue,0.02332386638707204,0.012962061508192912,0.963714072104735,1.0
hujan,0.2079527763912854,0.007689530549794598,0.7843576930589201,1.0
hujjah,0.18718775481132033,0.6241690091917583,0.1886432359969213,1.0
hukum,0.6559146691304526,0.2994888951016427,0.044596435767904716,1.0
hukuman,0.7932816512189075,0.07347670926237705,0.13324163951871543,1.0
human,0.19349197314469863,0.14788741570946246,0.6586206111458389,1.0
hunian,0.12313842657726537,0.7527656821658909,0.1240958912568437,1.0
hunt,0.8746086261040527,0.04423429536818226,0.08115707852776502,0.9999999999999999
huntandkil,0.7932816513999079,0.07347670921862588,0.13324163938146621,1.0
huriyah,0.13172879313129882,0.07499531478165095,0.7932758920870503,1.0
huruf,0.6851517445147338,0.0018032560488021817,0.31304499943646413,1.0
husada,0.09174603318229614,0.815794560981485,0.0924594058362189,1.0
husna,0.7374559826595688,0.22648481412520005,0.036059203215231046,0.9999999999999999
hva,0.9432096864807132,0.020226530419533012,0.036563783099753666,1.0
hybird,0.1871877529026168,0.6241690130138643,0.18864323408351893,1.0
hybrid,0.02675667943577051,0.33975726157880254,0.6334860589854269,0.9999999999999999
hybridcb,0.18718775172642144,0.6241690153869813,0.18864323288659726,1.0
hyperparamet,0.07935935300515234,0.04396262125958146,0.8766780257352661,0.9999999999999999
hypertext,0.12313842638535889,0.7527656825452896,0.12409589106935151,1.0
hz,0.19821401316362963,0.6010098945500278,0.2007760922863424,0.9999999999999999
iaa,0.8755509452900808,0.04423461718007865,0.0802144375298406,1.0
ibadah,0.8755509451187513,0.044234617220797995,0.0802144376604506,0.9999999999999999
ibcf,0.18718775210957822,0.6241690146147859,0.18864323327563587,1.0
ibtidaiyah,0.18718775270843377,0.624169013409437,0.1886432338821293,1.0
ica,0.793281651649378,0.07347670915793106,0.133241639192691,1.0
icdar,0.19662695679571038,0.6012825418980435,0.20209050130624606,1.0
ichi,0.1317581721446502,0.07310108485340948,0.7951407430019404,1.0
icicm,0.044015967462535166,0.024461539453923105,0.9315224930835418,1.0
icmp,0.18718775244207014,0.6241690139500212,0.18864323360790866,1.0
icz,0.1238576619614688,0.7482509932461008,0.12789134479243053,1.0000000000000002
id,0.5288909089282741,0.3648501238875369,0.10625896718418901,1.0
idb,0.022673348904899384,0.9545498074037517,0.022776843691348858,1.0
ide,0.8520083765000493,0.11466165329900495,0.03332997020094568,0.9999999999999999
ideal,0.059068602313301945,0.7680268168242024,0.17290458086249566,1.0
identifikasi,0.15773911084826348,0.024168366292056043,0.8180925228596805,1.0
identik,0.13177686630784072,0.07547134067885182,0.7927517930133074,1.0
identita,0.280381034870355,0.0088514961906883,0.7107674689389567,1.0
idf,0.7931542022972614,0.07359250854322195,0.13325328915951665,1.0
idl,0.7932816521676622,0.07347670903428143,0.13324163879805645,1.0
idunn,0.09182445919021326,0.8157194934141586,0.09245604739562813,1.0
ieee,0.9100368124057929,0.03168180812978163,0.058281379464425555,1.0
if,0.45716895438907973,0.46548156671784024,0.07734947889308007,1.0
ifâ,0.7932816512477868,0.07347670925562892,0.1332416394965843,1.0
igla,0.03062194598277035,0.016974536250388653,0.952403517766841,1.0
iglaspersero,0.13153748832286097,0.07310095957997488,0.7953615520971642,1.0
ii,0.2620154005392496,0.5458422543966778,0.19214234506407243,0.9999999999999998
iii,0.6190035479458309,0.03157053187941362,0.34942592017475554,1.0
ij,0.13153748824219977,0.07310095955382517,0.795361552203975,0.9999999999999999
ijazah,0.09173612948864016,0.8155737844603235,0.09269008605103624,0.9999999999999999
ijin,0.028275371927704344,0.10154927388572127,0.8701753541865744,1.0
ikan,0.060747273706498475,0.877414670874225,0.061838055419276644,1.0
ikatan,0.874722302311942,0.04501493219028856,0.08026276549776942,1.0
iklan,0.1368114216137143,0.07755283411763635,0.7856357442686495,1.0
ikm,0.006505626322345041,0.003749339858029733,0.9897450338196252,1.0
ikmikm,0.18716136066702047,0.6239076676682767,0.1889309716647027,0.9999999999999999
ikon,0.044015967444252485,0.024461539448043662,0.9315224931077039,1.0
iksass,0.9298067859540259,0.02549885890172044,0.04469435514425362,0.9999999999999999
il,0.1279505606450878,0.74682524555346,0.12522419380145228,1.0
ileg,0.18718775225447598,0.6241690143275246,0.18864323341799943,1.0
ilmiah,0.5419776859612855,0.44334676288106395,0.014675551157650667,1.0
ilmu,0.6205781448557869,0.32676790016917695,0.05265395497503618,1.0
ilmuilmu,0.7908523675747366,0.07568393717090363,0.13346369525435978,1.0
im,0.13153748832286097,0.07310095957997488,0.7953615520971642,1.0
imag,0.004077353782309662,0.09663579240109745,0.8992868538165929,1.0
imajinasi,0.9304912106199923,0.02481833185367623,0.044690457526331585,1.0
imajinatif,0.7932816513777636,0.07347670922403073,0.13324163939820574,1.0
imbuhan,0.9492705431085598,0.023711878128323222,0.02701757876311677,0.9999999999999998
imbuhanimbuhan,0.7932816516329608,0.07347670916232146,0.1332416392047177,1.0
imitasi,0.13611306468828313,0.07310355810000826,0.7907833772117085,1.0
impian,0.18718775316465674,0.624169012491239,0.18864323434410424,1.0
implement,0.19006486876532142,0.016967137167971633,0.792967994066707,1.0
implementasi,0.3879218210569244,0.30516073980743064,0.30691743913564495,1.0
implementasikan,0.07325796661062293,0.8528417521830409,0.07390028120633611,0.9999999999999999
implementasinya,0.3720330241652672,0.43448649701174885,0.19348047882298394,0.9999999999999999
implikasi,0.7932816520181039,0.07347670907026703,0.13324163891162924,1.0000000000000002
import,0.9302546878240172,0.02495781220866135,0.044787499967321405,1.0
impress,0.19950285163980924,0.6120028131475966,0.18849433521259407,1.0
improv,0.18718775170065174,0.6241690154342592,0.1886432328650891,1.0
imunisasi,0.9666439044123194,0.011992381996002551,0.02136371359167803,0.9999999999999999
imzachman,0.13153748832286097,0.07310095957997488,0.7953615520971642,1.0
in,0.05025066446996966,0.20028306982596386,0.7494662657040665,1.0
inap,0.13168404575384451,0.0745522032441927,0.7937637510019627,1.0
inapp,0.12530670703461402,0.7471088025202043,0.12758449044518166,1.0
inaprawat,0.1877916954557919,0.6236202753502033,0.1885880291940049,1.0
incid,0.7925399796696634,0.07415058654545648,0.13330943378488008,1.0
incorpor,0.1413819043616272,0.07310655006034514,0.7855115455780276,1.0
indah,0.3401176269050171,0.0315255657981583,0.6283568072968245,1.0
indahmulya,0.18718775271079252,0.6241690134073601,0.18864323388184748,1.0000000000000002
indek,0.016404346397531355,0.9511357972583775,0.032459856344091036,0.9999999999999998
indenpedensi,0.13153748847341912,0.07310095962769075,0.7953615518988901,1.0
indentifikasi,0.7929147945096272,0.0738100319542968,0.13327517353607596,1.0
indentik,0.7894050624658935,0.0769989460251038,0.13359599150900264,1.0
indentita,0.7920200881626127,0.07347599316423434,0.13450391867315298,1.0
indepeden,0.15621770132586785,0.07323603527390551,0.7705462634002267,1.0
independ,0.793281651649378,0.07347670915793106,0.133241639192691,1.0
independen,0.140975231281089,0.7359691369945366,0.12305563172437453,1.0000000000000002
indera,0.04405681018202663,0.02446154722320068,0.9314816425947727,1.0
index,0.022885389360551442,0.545798328233259,0.4313162824061896,1.0
indiat,0.1728963539267324,0.48265061269747045,0.34445303337579725,1.0
indic,0.21145770794323077,0.2856427736340096,0.5028995184227597,1.0
indicatorkpi,0.18705276609032354,0.6228323320081487,0.19011490190152783,1.0
indik,0.6059161078638979,0.2887757866277809,0.10530810550832106,0.9999999999999999
indikasi,0.4639289645162302,0.03202141654027609,0.5040496189434938,1.0
indikatorindik,0.7902025703893993,0.07627433718998972,0.13352309242061094,1.0
individu,0.3338022978448255,0.32065904237843473,0.34553865977673964,0.9999999999999998
indoesia,0.1323339594228346,0.07310141197281064,0.7945646286043547,1.0
indonesia,0.5290671837675718,0.2627703511459443,0.2081624650864839,1.0
indonesiainggri,0.7932816518630328,0.07347670910752234,0.13324163902944486,1.0
indonesiakarena,0.1332037681361257,0.08960096256044148,0.7771952693034327,0.9999999999999999
indonesiamadura,0.19750503617301612,0.6147948049557878,0.18770015887119612,1.0
indonesian,0.19373778074957246,0.6182177059912274,0.18804451325920016,1.0
indoor,0.9109792278726033,0.031641861701698214,0.057378910425698496,1.0
indosat,0.13200998753214727,0.07777977188669163,0.7902102405811611,1.0
indra,0.04401596747101026,0.024461539456415292,0.9315224930725744,1.0
induk,0.07310814864885426,0.8532152491986799,0.07367660215246584,1.0
induknya,0.7932816516518644,0.07347670915797506,0.13324163919016044,0.9999999999999999
industri,0.05286545444533214,0.2337212870987223,0.7134132584559456,1.0
infeksi,0.9431145565245673,0.020319000458837076,0.03656644301659569,1.0
infer,0.06076412937710129,0.8779992688478571,0.06123660177504165,1.0
inferensi,0.6977720458808533,0.2727153961745384,0.02951255794460837,1.0
infik,0.7932816518747335,0.07347670910442264,0.13324163902084393,1.0
infinix,0.7932816520641959,0.07347670905902982,0.13324163887677432,1.0
info,0.1231384266472643,0.7527656820283835,0.12409589132435202,0.9999999999999998
infoinfo,0.13841493986276363,0.07371383272834418,0.7878712274088921,1.0
inforamasi,0.13426073379839357,0.10006734754709667,0.7656719186545099,1.0000000000000002
inform,0.5693490167624974,0.4215300242741082,0.009120958963394401,0.9999999999999999
informasi,0.21792103554361272,0.6252921369062885,0.1567868275500988,1.0
informasiinformasi,0.04649951787473067,0.3825989998494434,0.5709014822758258,0.9999999999999999
informasinya,0.1361384846326144,0.7405237986415857,0.12333771672579999,1.0000000000000002
informasiterpadupuskesma,0.1877916954557919,0.6236202753502033,0.1885880291940049,1.0
informasiweb,0.13196206944856323,0.07730527973532615,0.7907326508161107,1.0
informatif,0.18718775273952923,0.6241690133416209,0.18864323391884993,1.0
informatika,0.2498186335105986,0.7406156547751522,0.009565711714249083,1.0
infrastructur,0.9109792277702595,0.03164186172620195,0.05737891050353842,0.9999999999999999
infrastruktur,0.9107079678583525,0.031901505824897494,0.057390526316749936,0.9999999999999999
infrastuktur,0.1931343021358853,0.618766022334005,0.18809967553010967,1.0
inggri,0.941797390631987,0.05289687118808781,0.00530573817992513,0.9999999999999999
inggrisnya,0.7932816513005169,0.07347670924302864,0.1332416394564546,1.0
inidigunakan,0.18718775196930834,0.6241690149030839,0.18864323312760783,1.0
inimaka,0.7927236728995878,0.07398368381080483,0.13329264328960724,0.9999999999999999
inisialisasi,0.030696261738537844,0.1830545714475446,0.7862491668139175,1.0
inisystem,0.13173585140956723,0.07506520015253831,0.7931989484378944,1.0
inject,0.7932816517879795,0.0734767091257892,0.13324163908623135,1.0
inktech,0.18718775271079252,0.6241690134073601,0.18864323388184748,1.0000000000000002
inovasi,0.26550051106830075,0.13182116512643374,0.6026783238052654,0.9999999999999999
inovasiinovasi,0.1315479426169796,0.07320447798731076,0.7952475793957096,1.0
inovatif,0.9306965526778028,0.02463012937158652,0.04467331795061077,1.0
inpir,0.13388352719825788,0.07310229185583918,0.7930141809459029,1.0
inpireâ,0.13390578638944875,0.0731023044962277,0.7929919091143236,1.0
input,0.2870635547389548,0.1783419052566501,0.534594540004395,0.9999999999999999
inputan,0.3042959361809833,0.16987065335805301,0.5258334104609638,1.0
inputkan,0.1871877530856722,0.624169012649086,0.1886432342652418,1.0
inputnya,0.1320041789439145,0.07772225249863174,0.7902735685574539,1.0000000000000002
inria,0.0791059573226647,0.04396253466310651,0.8769315080142287,0.9999999999999999
insecur,0.18718775210569422,0.6241690146143082,0.18864323327999763,1.0
insert,0.7932816516695282,0.07347670915365723,0.13324163917681459,1.0
inspektorat,0.18718775362555082,0.6241690115596358,0.1886432348148134,1.0
inspir,0.05676242929824611,0.03143317545098536,0.9118043952507686,1.0
inst,0.051984609995148326,0.8955486031211072,0.05246678688374466,1.0000000000000002
instalasi,0.5522132705502988,0.2730828574540487,0.17470387199565252,1.0
instansi,0.16365378249327228,0.6601590282430906,0.17618718926363702,1.0
